Architecture,Classes,Accuracy_vector,Precision_vector,Recall_vector,F1_vector,Accuracy_avg,Precision_Avg,Recall_Avg,F1_avg
MiniGoogLeNet1,bird-frog,"[0.92149999999999999, 0.91549999999999998, 0.92649999999999999, 0.90600000000000003, 0.89849999999999997, 0.91349999999999998, 0.90100000000000002, 0.91149999999999998, 0.89149999999999996, 0.86899999999999999]","[0.88509960745829241, 0.87077195467422097, 0.90214122533748697, 0.87328512396694213, 0.84322302810516769, 0.87131424446583261, 0.8645826530612245, 0.88343336831059815, 0.83623785517873506, 0.85598740554156172]","[0.93100000000000005, 0.94499999999999995, 0.90800000000000003, 0.89000000000000001, 0.94999999999999996, 0.93300000000000005, 0.89100000000000001, 0.88800000000000001, 0.93700000000000006, 0.76600000000000001]","[0.92223873204556717, 0.91792132102962598, 0.92511462047885884, 0.90447154471544722, 0.90347123157394194, 0.91515448749386963, 0.89999999999999991, 0.90937019969278032, 0.89622190339550456, 0.85395763656633228]",0.90545,0.86860764661,0.9039,0.904792167699
MiniGoogLeNet1,bird-horse,"[0.93799999999999994, 0.91549999999999998, 0.89749999999999996, 0.93000000000000005, 0.76149999999999995, 0.91449999999999998, 0.92100000000000004, 0.92400000000000004, 0.91500000000000004, 0.91049999999999998]","[0.91161445783132544, 0.86715927977839335, 0.88843337334933969, 0.90328920570264759, 0.75809124767225322, 0.87454333008763396, 0.88953131313131317, 0.89395951417004049, 0.8846862139917695, 0.87843627954779036]","[0.93600000000000005, 0.95699999999999996, 0.81399999999999995, 0.92100000000000004, 0.53000000000000003, 0.92800000000000005, 0.91600000000000004, 0.91800000000000004, 0.90100000000000002, 0.89700000000000002]","[0.93787575150300606, 0.91886701872299559, 0.88816148390616478, 0.92936427850655901, 0.68965517241379304, 0.91563887518500253, 0.92060301507537678, 0.92354124748490951, 0.9137931034482758, 0.90927521540800815]",0.90275,0.874974421526,0.8718,0.894677516165
MiniGoogLeNet1,bird-ship,"[0.97750000000000004, 0.95699999999999996, 0.97050000000000003, 0.93899999999999995, 0.96799999999999997, 0.96650000000000003, 0.97150000000000003, 0.95799999999999996, 0.94350000000000001, 0.96650000000000003]","[0.9669844844844846, 0.9442530991735536, 0.95728635907723159, 0.935554932735426, 0.95085544554455437, 0.94556439024390238, 0.9614477157360406, 0.92726465028355398, 0.93908950276243108, 0.95065484515484511]","[0.97699999999999998, 0.94099999999999995, 0.96899999999999997, 0.88500000000000001, 0.97299999999999998, 0.97899999999999998, 0.96399999999999997, 0.98699999999999999, 0.89600000000000002, 0.96699999999999997]","[0.97748874437218602, 0.95630081300812997, 0.97045568352528788, 0.93551797040169127, 0.96815920398009958, 0.96691358024691354, 0.97128463476070526, 0.95918367346938782, 0.94068241469816283, 0.96651674162918533]",0.9618,0.94789554252,0.9538,0.961250346009
MiniGoogLeNet1,bird-truck,"[0.98150000000000004, 0.98299999999999998, 0.98299999999999998, 0.96450000000000002, 0.97599999999999998, 0.97899999999999998, 0.97850000000000004, 0.97699999999999998, 0.97550000000000003, 0.97799999999999998]","[0.97612284263959392, 0.97858231707317067, 0.97478899999999991, 0.95960537407797686, 0.96367330677290841, 0.97219878296146034, 0.97075884732052575, 0.96925963488843814, 0.96964769230769221, 0.97503719008264456]","[0.97399999999999998, 0.97499999999999998, 0.98299999999999998, 0.93899999999999995, 0.97799999999999998, 0.97199999999999998, 0.97299999999999998, 0.96999999999999997, 0.96299999999999997, 0.96199999999999997]","[0.98136020151133496, 0.98286290322580649, 0.98299999999999998, 0.96357106208311949, 0.9760479041916168, 0.97885196374622352, 0.97838109602815482, 0.97683786505538761, 0.97518987341772145, 0.97764227642276413]",0.9776,0.970967498812,0.9689,0.977374514568
MiniGoogLeNet1,cat-deer,"[0.91500000000000004, 0.90249999999999997, 0.89849999999999997, 0.89049999999999996, 0.876, 0.87450000000000006, 0.88249999999999995, 0.88200000000000001, 0.88249999999999995, 0.85399999999999998]","[0.87536062378167645, 0.86407035175879399, 0.85789360639360646, 0.85939451022604951, 0.8352666666666666, 0.82328322017458766, 0.83567867719644628, 0.83721643286573155, 0.84286269430051808, 0.78540484429065738]","[0.92800000000000005, 0.90000000000000002, 0.89900000000000002, 0.85499999999999998, 0.85599999999999998, 0.89000000000000001, 0.88900000000000001, 0.88100000000000001, 0.86499999999999999, 0.93200000000000005]","[0.91609081934846992, 0.90225563909774442, 0.89855072463768115, 0.88646967340590976, 0.87346938775510197, 0.8764155588380107, 0.88325881768504733, 0.88188188188188199, 0.88040712468193383, 0.86456400742115025]",0.8858,0.841643162765,0.8895,0.886336363475
MiniGoogLeNet1,cat-dog,"[0.83950000000000002, 0.8175, 0.77900000000000003, 0.8125, 0.79549999999999998, 0.80100000000000005, 0.79600000000000004, 0.77249999999999996, 0.78849999999999998, 0.8095]","[0.79044136125654452, 0.75767664376840038, 0.74944491525423729, 0.75893796004206093, 0.73147027804410347, 0.75028083700440518, 0.73686004056795129, 0.73157252888318358, 0.74538274605103272, 0.75633032873807005]","[0.81699999999999995, 0.82699999999999996, 0.63300000000000001, 0.78800000000000003, 0.81699999999999995, 0.755, 0.78900000000000003, 0.66200000000000003, 0.69999999999999996, 0.78100000000000003]","[0.83580562659846547, 0.81921743437345229, 0.74121779859484771, 0.80779087647360326, 0.7998042094958393, 0.79140461215932911, 0.79456193353474314, 0.744238336143901, 0.76796489303346127, 0.80391147709727229]",0.80115,0.750839763961,0.7569,0.79059171975
MiniGoogLeNet1,cat-frog,"[0.91749999999999998, 0.91300000000000003, 0.90549999999999997, 0.91249999999999998, 0.91249999999999998, 0.88200000000000001, 0.89549999999999996, 0.90500000000000003, 0.88, 0.89700000000000002]","[0.88679519918283967, 0.88343879668049796, 0.87139641025641024, 0.88823529411764701, 0.87161078717201168, 0.81572136752136748, 0.85687538148524922, 0.87811563169164897, 0.82032490974729244, 0.8455233208955224]","[0.90700000000000003, 0.89500000000000002, 0.89300000000000002, 0.88, 0.92700000000000005, 0.96699999999999997, 0.88700000000000001, 0.872, 0.93400000000000005, 0.93300000000000005]","[0.91662455785750385, 0.91140529531568226, 0.90430379746835443, 0.9095607235142118, 0.91375061606702812, 0.89124423963133637, 0.89460413514876447, 0.90175801447776638, 0.88614800759013279, 0.90057915057915061]",0.90205,0.861803709875,0.9095,0.902997853765
MiniGoogLeNet1,cat-horse,"[0.93200000000000005, 0.92700000000000005, 0.90100000000000002, 0.91300000000000003, 0.91500000000000004, 0.70950000000000002, 0.90800000000000003, 0.90449999999999997, 0.89049999999999996, 0.91549999999999998]","[0.90450909090909093, 0.90502205882352937, 0.845105215827338, 0.88718750000000002, 0.88111391129032257, 0.70802117647058826, 0.88454663774403475, 0.86802532928064835, 0.83527777777777779, 0.8823104145601619]","[0.92700000000000005, 0.90300000000000002, 0.95699999999999996, 0.88500000000000001, 0.91100000000000003, 0.42199999999999999, 0.86899999999999999, 0.89800000000000002, 0.93500000000000005, 0.91000000000000003]","[0.9316582914572864, 0.92520491803278682, 0.90624999999999989, 0.91049382716049387, 0.91465863453815255, 0.59228070175438596, 0.90426638917793978, 0.90387518872672368, 0.89516515078985159, 0.91503267973856217]",0.8916,0.860111911268,0.8617,0.879888578138
MiniGoogLeNet1,cat-ship,"[0.97299999999999998, 0.9395, 0.97250000000000003, 0.76549999999999996, 0.97299999999999998, 0.97250000000000003, 0.96699999999999997, 0.97099999999999997, 0.95199999999999996, 0.96750000000000003]","[0.96479489795918361, 0.8971239669421488, 0.96108006042296079, 0.76500187617260784, 0.96620123203285413, 0.96198938321536898, 0.95334778225806449, 0.95958181818181809, 0.94663066954643627, 0.9520879120879121]","[0.96299999999999997, 0.98399999999999999, 0.96899999999999997, 0.53200000000000003, 0.95999999999999996, 0.96699999999999997, 0.96299999999999997, 0.96599999999999997, 0.91500000000000004, 0.96799999999999997]","[0.97272727272727266, 0.94207754906653907, 0.97240341194179625, 0.69406392694063923, 0.97264437689969596, 0.9723479135243841, 0.9668674698795181, 0.97085427135678382, 0.95015576323987538, 0.96751624187906038]",0.94535,0.932783959882,0.9187,0.938165819746
MiniGoogLeNet1,cat-truck,"[0.97099999999999997, 0.96499999999999997, 0.97650000000000003, 0.96950000000000003, 0.97350000000000003, 0.96099999999999997, 0.96999999999999997, 0.96499999999999997, 0.96499999999999997, 0.95850000000000002]","[0.96326283367556464, 0.96301705756929645, 0.96644321608040196, 0.95496003996003997, 0.96623029682702144, 0.93213282732447822, 0.95414682539682538, 0.95046874999999997, 0.95679979253112024, 0.93315130940834146]","[0.95799999999999996, 0.93400000000000005, 0.97399999999999998, 0.96999999999999997, 0.96199999999999997, 0.98799999999999999, 0.97399999999999998, 0.96099999999999997, 0.94699999999999995, 0.97399999999999998]","[0.97061803444782169, 0.9638802889576884, 0.97644110275689222, 0.96951524237881059, 0.97319170460293369, 0.96202531645569622, 0.97011952191235062, 0.96485943775100413, 0.96435845213849281, 0.95913343180699162]",0.9675,0.954061294877,0.9642,0.967414253321
